C21orf62	0.183458	LINC00882
C21orf91	0.188602	CCDC117
C21orf91	0.190712	NEDD9
C21orf91	0.192528	MDM2
C22orf23	0.247474	MICALL1
C22orf39	0.179165	SLC2A9
C22orf39	0.182265	TBCC
C22orf46	0.178592	SPNS1
C22orf46	0.180092	CDC37
C22orf46	0.187622	NUDC
C22orf46	0.188504	FKBP2
C22orf46	0.200825	PMVK
C22orf46	0.20262	GADD45GIP1
C22orf46	0.205746	CDK11B
C22orf46	0.209796	SAFB
C22orf46	0.209973	EHBP1L1
C22orf46	0.225712	HIRIP3
C22orf46	0.247284	SART1
C22orf46	0.277456	TAF15
C22orf46	0.279628	PDAP1
C2CD2	0.175206	PKDCC
C2CD2	0.222585	TYRO3
C2CD4B	0.177141	RND1
C2CD4B	0.179408	DUSP5
C2CD4B	0.199015	SOCS3
C2CD4B	0.201123	CCNL1
C2CD4B	0.203171	DUSP14
C2CD4B	0.203403	SLC2A14
C2CD4B	0.20788	CD83
C2CD4B	0.231229	SLC2A3
C2orf40	0.179988	LAD1
C2orf40	0.182053	ZEB1
C2orf40	0.184451	NEK10
C2orf40	0.185632	UGP2
C2orf40	0.187895	EEF1B2
C2orf40	0.188849	HMGCS1
C2orf40	0.189042	ZNF106
C2orf40	0.196764	HOOK1
C2orf40	0.199351	MAF1
C2orf40	0.202422	RIPK4
C2orf40	0.215826	C5orf38
C2orf40	0.244234	TMOD1
C2orf40	0.257966	FAM160A1
C2orf68	0.182975	COA5
C2orf69	0.204473	SOCS4
C2orf72	0.192482	TPD52L1
C2orf88	0.175961	TRANK1
C2orf88	0.18134	METTL17
C3AR1	0.217042	MS4A6A
C3orf17	0.178306	COX5A
C3orf58	0.174913	HNRNPDL
C3orf58	0.183534	MEX3B
C3orf58	0.185927	NOL4L
C3orf58	0.186346	QSER1
C4A	0.258946	STK19
C5orf24	0.174969	PDCL
C5orf24	0.175705	TMX1
C5orf24	0.177849	DR1
C5orf24	0.179642	DNAJC25-GNG10
C5orf24	0.182662	MGAT2
C5orf24	0.188668	EPC1
C5orf24	0.188679	TWSG1
C5orf24	0.192604	FAM126B
C5orf24	0.198847	MANEA
C5orf24	0.199543	TMEM41B
C5orf24	0.219165	SPIN4
C5orf24	0.226574	TMED7
C5orf24	0.244804	MIER3
C5orf38	0.175351	NEK10
C5orf38	0.17865	ICA1
C5orf45	0.175977	RGS6
C5orf45	0.212871	SQSTM1
C6orf132	0.175983	IPO13
C6orf15	0.183199	TRPT1
C6orf47	0.175779	SAFB2
C6orf47	0.179373	GADD45GIP1
C6orf47	0.181991	CEP250
C6orf47	0.183604	GPANK1
C6orf47	0.192755	KRI1
C6orf47	0.193585	UBXN1
C6orf47	0.194848	RRBP1
C6orf47	0.196054	PHF23
C6orf47	0.206758	SART1
C6orf47	0.236294	FKBP2
C7orf26	0.177503	DDX5
C7orf26	0.177959	SRSF7
C7orf26	0.213256	ZNF33A
C7orf43	0.21036	NEURL4
C7orf55	0.184424	TRPT1
C7orf55-LUC7L2	0.191902	PNN
C7orf55-LUC7L2	0.259486	SSRP1
C7orf73	0.193753	ZNF148
C8orf59	0.195043	OSTM1
C9orf114	0.183615	ZDHHC17
C9orf16	0.17591	PFDN2
C9orf16	0.182646	ETS1
C9orf16	0.186432	CTNNBL1
C9orf40	0.179791	CARD8
C9orf41	0.195361	MAGI2
C9orf47	0.35369	S1PR3
C9orf69	0.187362	SPRN
C9orf78	0.175924	EIF5B
C9orf78	0.179209	PDAP1
C9orf78	0.189523	RBMX2
C9orf78	0.192044	CDK11B
C9orf78	0.204504	SURF2
C9orf78	0.249472	GOLGA2
C9orf91	0.221941	MTCH2
CA4	0.270927	CD300LG
CA5B	0.399111	INE2
CA5BP1	0.185411	GCNT2
CA8	0.175419	ETV6
CAAP1	0.179938	SGPP1
CAAP1	0.197218	ETNK1
CAB39	0.176596	DNAJA3
CACNA1D	0.178357	NEK10
CACNG4	0.188488	HOOK1
CACTIN	0.177519	CCDC12
CADM1	0.175971	FN1
CADM1	0.176749	RARRES2
CADM1	0.181257	GAS7
CADM1	0.199417	RCBTB2
CADM4	0.219522	PDAP1
CALCOCO1	0.235587	PBXIP1
CALCOCO2	0.199169	SPAG9
CALCOCO2	0.218628	ZHX3
CALHM2	0.176337	TRAM2
CALM1	0.195674	ITPK1
CALM1	0.229926	NPEPPS
CALM1	0.260258	FSTL3
CALML3	0.239314	FAM160A1
CALR	0.183959	HYOU1
CALU	0.176636	LOXL1
CALU	0.181994	FAT3
CALU	0.183113	E2F3
CALU	0.18526	RCN3
CALU	0.187844	DRG1
CALU	0.226678	VCAN
CAMK1	0.178308	SMIM3
CAMK1	0.179252	GCDH
CAMK1	0.181432	FERMT2
CAMK1	0.184732	SLC2A4
CAMK1	0.187095	MTHFD1
CAMK1	0.188329	PECR
CAMK1	0.18975	VWA8
CAMK1	0.1905	GBE1
CAMK1	0.193196	PAMR1
CAMK1	0.196854	PDE3B
CAMK1	0.201258	NPR1
CAMK1	0.202972	SH3KBP1
CAMK1	0.219877	CEBPA
CAMKK2	0.214575	NDUFB5
CAMSAP3	0.176353	CDC42EP1
CAMSAP3	0.176805	PVRL4
CAMSAP3	0.178504	SHROOM3
CAMSAP3	0.17918	SPINT1
CAMSAP3	0.179471	FOXI1
CAMSAP3	0.18084	COG4
CAMSAP3	0.183867	VWA5A
CAMSAP3	0.184091	OAT
CAMSAP3	0.185634	TFAP2A
CAMSAP3	0.18856	CBLC
CAMSAP3	0.192159	FAM160A1
CAMSAP3	0.192349	CTDNEP1
CAMSAP3	0.198221	RNF123
CAMSAP3	0.203998	VTCN1
CAMSAP3	0.204964	CLDN8
CAMSAP3	0.205603	KIAA1324
CAMSAP3	0.210386	CDH3
CAMSAP3	0.213536	CGN
CAMSAP3	0.214987	CLDN3
CAMSAP3	0.217421	CDC42BPG
CAMSAP3	0.217714	RIPK4
CAMSAP3	0.217896	TMPRSS2
CAMSAP3	0.22416	HOOK1
CAMSAP3	0.230705	FXYD3
CAMSAP3	0.233957	TMEM125
CAMSAP3	0.237228	EPHA1
CAMSAP3	0.249937	LAD1
CAMSAP3	0.255159	GRB7
CAMSAP3	0.258811	KDF1
CAMSAP3	0.262648	GYLTL1B
CAMSAP3	0.26726	CD164L2
CAMSAP3	0.267922	RBBP8NL
CAMSAP3	0.269875	CDH1
CAMSAP3	0.27328	EPCAM
CAMSAP3	0.285531	TJP3
CAMSAP3	0.288325	EHF
CAMSAP3	0.305131	OVOL2
CAMSAP3	0.323292	GRHL2
CAMSAP3	0.344066	RAB25
CAMSAP3	0.413454	ESRP1
CAMTA1	0.177056	FBXO9
CAMTA2	0.186825	ZNF12
CAMTA2	0.194149	ORC5
CAND1	0.181812	ISCU
CANT1	0.181534	RABGGTA
CANT1	0.182753	ZNF513
CAP1	0.177775	GRAMD1C
CAP1	0.195425	YIPF4
CAP2	0.183255	PTPN11
CAP2	0.1947	GCOM1
CAP2	0.20125	SAR1A
CAPN10	0.178093	LRWD1
CAPN10	0.197805	TRMT2A
CAPN10	0.207981	SSNA1
CAPN11	0.176159	PSAT1
CAPN11	0.189313	LZTS1
CAPN11	0.197624	KIRREL
CAPN11	0.22327	S100A16
CAPNS1	0.18231	COMMD7
CAPNS1	0.187097	UBAP2L
CAPNS1	0.188465	STAG2
CAPNS1	0.190276	KATNBL1
CAPNS1	0.204888	UBE2V1
CAPZA2	0.176487	TM6SF1
CAPZA2	0.180683	NBEAL1
CAPZA2	0.183559	FEZ2
CAPZA2	0.191977	CAV2
CAPZA2	0.202523	NOTCH2
CAPZA2	0.203547	UBE4A
CAPZA2	0.223711	WDFY2
CARD11	0.176325	MMP23B
CARD11	0.181299	MGAT4B
CARD8	0.184235	SCARF1
CARKD	0.176013	TOR1B
CARKD	0.181344	LMBRD2
CARKD	0.189921	MAN1B1
CARKD	0.220362	CBFA2T3
CASC3	0.176022	MED1
CASC4	0.179567	GPX8
CASC5	0.18238	MKI67
CASC5	0.236351	NUSAP1
CASKIN1	0.181783	UQCRFS1
CASKIN1	0.207143	TSR2
CASKIN1	0.224858	PIGS
CASKIN2	0.184126	GPR4
CASKIN2	0.21178	GRASP
CASP1	0.1824	PRNP
CASP2	0.205309	CNOT4
CBFA2T2	0.181848	RGS16
CBFA2T3	0.178804	ZNF423
CBFA2T3	0.181678	ERMP1
CBFA2T3	0.18854	MCM9
CBFA2T3	0.189247	VPS39
CBFB	0.179493	RBM27
CBL	0.184953	TPM3
CBLB	0.175361	ZNF526
CBLC	0.187883	KDF1
CBLC	0.190403	WFDC2
CBLC	0.205801	TMEM125
CBLC	0.209888	RAB25
CBLC	0.242241	CD164L2
CBR3	0.175349	MUL1
CBR3	0.186384	TNRC6A
CBR3	0.203902	ZNF607
CBR4	0.180076	LRRC8E
CBWD1	0.247417	CBWD2
CBWD3	0.34586	CBWD7
CBX1	0.19425	LSM14B
CBX6	0.195998	LMBRD2
CBX6	0.196886	HIRA
CBX6	0.272949	UNC119B
CBX7	0.176222	KIAA1161
CBX7	0.179364	CNBP
CBY1	0.175559	ZCCHC17
CBY1	0.244214	TPD52L2
CCAR2	0.175937	CNOT7
CCAR2	0.176827	TDRP
CCAR2	0.196382	PRPF3
CCDC102A	0.180771	MLST8
CCDC106	0.18127	ESRRA
CCDC107	0.184815	MTURN
CCDC107	0.189503	EIF3J
CCDC107	0.192383	NME4
CCDC107	0.199653	LINC00662
CCDC110	0.198366	MIA
CCDC112	0.174719	ZNF672
CCDC112	0.174918	KLK7
CCDC113	0.183599	ZFYVE27
CCDC113	0.220331	PRSS54
CCDC117	0.175933	ZBED8
CCDC117	0.176054	KLHL28
CCDC117	0.178642	THAP2
CCDC117	0.182012	NEDD9
CCDC117	0.193577	ZNF253
CCDC117	0.194202	ZNF184
CCDC117	0.19649	TFAP4
CCDC117	0.197064	ZNF2
CCDC117	0.210942	TRIM23
CCDC117	0.219694	FBXO45
CCDC12	0.175486	PRKRIP1
CCDC12	0.181844	CLTB
CCDC12	0.182792	FKBP2
CCDC12	0.196776	GADD45GIP1
CCDC12	0.203329	HRAS
CCDC12	0.21047	CLASRP
CCDC12	0.212123	CCDC9
CCDC12	0.227527	DRAP1
CCDC12	0.238393	SART1
CCDC12	0.267739	TSR2
CCDC121	0.187908	FBXO48
CCDC124	0.17499	CLTB
CCDC124	0.18283	CDK11A
CCDC126	0.195121	SUV420H2
CCDC126	0.210226	RNF138
CCDC130	0.175893	TYK2
CCDC134	0.17842	CCDC77
CCDC137	0.176129	GADD45GIP1
CCDC137	0.17685	DNAJB2
CCDC137	0.176876	FKBP2
CCDC137	0.177096	ZKSCAN5
CCDC137	0.195957	SART1
CCDC137	0.225124	RPS19BP1
CCDC137	0.242031	UBXN1
CCDC144A	0.469633	CCDC144B
CCDC149	0.188703	ECHDC1
CCDC173	0.174635	SERTAD3
CCDC173	0.174969	ZNF550
CCDC173	0.177364	WEE1
CCDC173	0.18181	PDIK1L
CCDC173	0.188766	RSPH4A
CCDC173	0.191753	PEX11B
CCDC173	0.196129	EGR3
CCDC173	0.205976	ZC3H12A
CCDC173	0.207585	PPP1R15B
CCDC173	0.209644	CCNL1
CCDC173	0.216553	DYRK3
CCDC173	0.226059	SLC25A25
CCDC173	0.228002	SERTAD1
CCDC173	0.253318	GTF2B
CCDC174	0.189393	SMC3
CCDC174	0.192555	UPF2
CCDC174	0.221982	COX19
CCDC176	0.180624	GTF2IRD1
CCDC176	0.186698	FAM161B
CCDC178	0.177103	GPIHBP1
CCDC178	0.195876	FAM124B
CCDC18	0.192862	NMNAT1
CCDC183-AS1	0.177745	HSPA1B
CCDC186	0.200653	PHKA2
CCDC25	0.176769	CDC16
CCDC25	0.17715	COG6
CCDC25	0.177641	NTRK2
CCDC25	0.196214	UFM1
CCDC28A	0.206849	RRP15
CCDC39	0.18431	THAP5
CCDC43	0.240972	PJA2
CCDC47	0.182904	ITCH
CCDC50	0.186519	SMG9
CCDC58	0.182517	MBD4
CCDC59	0.184823	NAIF1
CCDC69	0.175843	GPR155
CCDC69	0.179099	TNIP1
CCDC69	0.179492	PDZD2
CCDC69	0.180119	RASA3
CCDC69	0.190389	VKORC1L1
CCDC69	0.200977	SORBS1
CCDC69	0.202199	PLXNA4
CCDC69	0.217191	DOCK11
CCDC69	0.230005	SH3GLB1
CCDC69	0.230541	RDH5
CCDC69	0.232519	SYNPO
CCDC74A	0.18103	CCDC74B
CCDC77	0.185732	GOLGA4
CCDC85A	0.177911	PTPRM
CCDC85A	0.185924	QKI
CCDC85A	0.194289	KIAA1462
CCDC85A	0.199748	FLI1
CCDC85B	0.178041	SCAND1
CCDC85B	0.185771	MIF
CCDC85B	0.197492	PRKCDBP
CCDC85B	0.201525	IMP3
CCDC85B	0.217642	SSBP4
CCDC85B	0.323883	TPGS1
CCDC85C	0.188122	UNC119B
CCDC86	0.176836	HNRNPAB
CCDC86	0.177423	NIP7
CCDC86	0.177622	SRFBP1
CCDC86	0.178875	PNO1
CCDC86	0.187297	PPAN
CCDC86	0.190267	SFPQ
CCDC9	0.175076	RRP1
CCDC9	0.176392	GADD45GIP1
CCDC9	0.177723	KRI1
CCDC9	0.178205	GRIPAP1
CCDC9	0.178288	NDUFS7
CCDC9	0.17908	PAF1
CCDC9	0.180587	NOC2L
CCDC9	0.183324	CYTH2
CCDC9	0.184618	EML3
CCDC9	0.185398	TSR2
CCDC9	0.18611	MRPS12
CCDC9	0.189122	ERP29
CCDC9	0.189529	FAM127A
CCDC9	0.191885	ISOC2
CCDC9	0.192054	RAB35
CCDC9	0.192913	CLASRP
CCDC9	0.19407	FAM50A
CCDC9	0.194139	PMVK
CCDC9	0.202335	DDX27
CCDC9	0.204687	TNKS1BP1
CCDC9	0.20502	NUDC
CCDC9	0.208915	STX10
CCDC9	0.215565	TAF15
CCDC9	0.21816	RRBP1
CCDC9	0.218943	HIRIP3
CCDC9	0.232299	SAFB
CCDC9	0.25802	FKBP2
CCDC9	0.263369	SAFB2
CCDC9	0.289247	DDRGK1
CCDC9	0.337146	SART1
CCDC93	0.176646	TRAPPC10
CCDC93	0.179901	TMEM161A
CCDC93	0.180409	WDR37
CCDC93	0.207651	TRIM25
CCDC94	0.20637	PDHX
CCL14	0.17715	NUDT11
CCL2	0.178422	NR4A1
CCL2	0.195152	SOCS3
CCL2	0.199522	IL1B
CCL2	0.199972	SNAI2
CCL2	0.201824	FBXO31
CCL2	0.212288	KLF10
CCL2	0.214489	SERTAD1
CCL2	0.22447	RND1
CCL2	0.226257	TSC22D3
CCL2	0.232568	PIM1
CCL2	0.238488	CCL8
CCL2	0.246647	RGS16
CCL2	0.249119	SERTAD3
CCL2	0.249648	SLA
CCL2	0.254327	NFKBID
CCL2	0.275799	DDIT4
CCL2	0.277386	MIDN
CCL21	0.1747	SCN3B
CCL21	0.175237	STAB2
CCL21	0.199834	GPR182
CCL21	0.245012	KLHL4
CCL22	0.179208	GPT
CCL28	0.194515	RARB
CCL3	0.209635	CCL3L3
CCL3	0.211049	ZFP36
CCL3	0.399582	CCL4
CCL4	0.176506	MCL1
CCL4	0.190124	KLF2
CCL4	0.195178	CD69
CCL4	0.197244	SOCS3
CCL4	0.199341	CSRNP1
CCL4	0.249074	ZFP36
CCL5	0.194024	TBX21
CCL5	0.207852	CD3E
CCL5	0.227459	CD2
CCL5	0.257528	CD8A
CCL5	0.259939	KLRK1
CCM2	0.177094	FBXO21
CCM2L	0.177076	DLL4
CCM2L	0.180655	SH2D3C
CCM2L	0.187276	SHE
CCM2L	0.235304	ESAM
CCNB2	0.17922	PTTG1
CCNB2	0.180711	RRM2
CCNB2	0.184939	TROAP
CCNB2	0.192541	DLGAP5
CCNB2	0.198038	KIF4A
CCNB2	0.205807	KIF20A
CCNB2	0.209654	MKI67
CCNB2	0.22048	PBK
CCNB2	0.236493	UBE2C
CCNB2	0.238986	NUSAP1
CCNC	0.176645	LILRB5
CCNC	0.177597	TFPI
CCNC	0.177695	KRR1
CCNC	0.179065	ITGB1
CCNC	0.179107	FAM160A1
CCND1	0.217503	KAZN
CCNF	0.177866	FAT3
CCNG1	0.176033	DPH5
CCNG2	0.176258	MAP2K3
CCNG2	0.184502	ZNF91
CCNL1	0.174633	MCL1
CCNL1	0.175476	DYRK3
CCNL1	0.175856	KLF10
CCNL1	0.176831	NR4A2
CCNL1	0.178338	KLHL15
CCNL1	0.179644	NFKBID
CCNL1	0.179716	MYADM
CCNL1	0.182912	MIDN
CCNL1	0.183918	SRSF6
CCNL1	0.184312	TOPORS
CCNL1	0.184892	ZBTB6
CCNL1	0.185465	FANCF
CCNL1	0.186604	SLC2A3
CCNL1	0.186712	TMEM70
CCNL1	0.18845	FAM53C
CCNL1	0.188558	DUSP10
CCNL1	0.189135	HERPUD2
CCNL1	0.189959	SERTAD1
CCNL1	0.191569	SRSF7
CCNL1	0.193612	SERTAD3
CCNL1	0.193802	DUSP14
CCNL1	0.194763	YOD1
CCNL1	0.196355	ZBTB21
CCNL1	0.198944	EGR3
CCNL1	0.19992	SRSF3
CCNL1	0.202144	TIPARP
CCNL1	0.208609	RASGEF1B
CCNL1	0.21151	TRA2B
CCNL1	0.212285	CSRNP1
CCNL1	0.225295	JUND
CCNL1	0.232378	CD83
CCNL1	0.239131	TSC22D2
CCNL1	0.258586	SLC25A25
CCNL1	0.269197	PPP1R15B
CCNY	0.186017	FMR1
CCNY	0.238924	TCEAL8
CCNYL1	0.174807	MTA2
CCNYL1	0.176583	RFC4
CCR10	0.179629	TPGS1
CCR1	0.177674	NCKAP1L
CCR5	0.176666	CD2
CCRN4L	0.181144	RNF122
CCS	0.175039	FKBP2
CCS	0.183864	SART1
CCS	0.188207	TIMM44
CCS	0.202335	UBXN1
CCS	0.207175	FAM50A
CCS	0.252624	CEP250
CCS	0.253003	YY1
CCSER1	0.175529	HSDL2
CCSER1	0.188878	STRADB
CCSER1	0.197284	FAM160A1
CCSER2	0.18404	EXD2
CCSER2	0.21608	TRAPPC6B
CCSER2	0.216243	TMCC1
CCT4	0.175762	ZNF76
CCT4	0.210888	SMAD7
CCT6A	0.200725	CHCHD2
CCT6B	0.18007	PAPOLG
CD14	0.17947	FOLR2
CD14	0.197108	CD209
CD151	0.179872	DYNC1H1
CD163L1	0.188622	MS4A6A
CD163L1	0.190015	CD209
CD163L1	0.200525	FOLR2
CD164L2	0.177904	EPCAM
CD164L2	0.179371	PRADC1
CD164L2	0.183782	LAD1
CD164L2	0.184991	EDN3
CD164L2	0.1858	EHF
CD164L2	0.185979	PROSER2
CD164L2	0.188652	WFDC2
CD164L2	0.192698	OVOL2
CD164L2	0.193687	SPDEF
CD164L2	0.194379	VTCN1
CD164L2	0.196717	TMEM125
CD164L2	0.197171	CDC42BPG
CD164L2	0.19973	DSC2
CD164L2	0.200893	CDH1
CD164L2	0.203174	SERPINB5
CD164L2	0.204152	CDH3
CD164L2	0.20637	GRHL2
CD164L2	0.206496	CGN
CD164L2	0.211737	FXYD3
CD164L2	0.218195	ESRP1
CD164L2	0.219014	RAB25
CD164L2	0.244774	KDF1
CD164L2	0.254555	TJP3
CD164L2	0.30104	GYLTL1B
CD1C	0.185991	FCER1A
CD200R1	0.194574	CD209
CD2	0.216788	CD3E
CD2	0.225483	LCK
CD2	0.229411	CD3D
CD2	0.244092	CXCR6
CD209	0.176949	LGMN
CD209	0.182923	CD48
CD209	0.183454	ZNF358
CD209	0.191858	DAB2
CD209	0.19245	SIGLEC1
CD209	0.198908	FCGR2A
CD209	0.217761	CR1
CD209	0.21959	NCF4
CD209	0.231514	STAB1
CD209	0.240613	MS4A6A
CD209	0.240941	RNASE1
CD209	0.2442	IL12RB2
CD209	0.246238	MPEG1
CD209	0.249873	SCN1B
CD209	0.250496	CSF1R
CD209	0.256265	IL2RA
CD209	0.313474	LILRB5
CD209	0.39607	FOLR2
CD247	0.187387	RALA
CD248	0.179704	LRRC3
CD248	0.18657	FAM127A
CD248	0.186885	GAS7
CD248	0.188496	PLAC9
CD248	0.189099	TNXB
CD248	0.199289	LOXL1
CD248	0.207633	DNM1
CD248	0.254533	CLEC3B
CD27	0.180887	TXNDC5
CD27	0.186998	DERL3
CD27	0.193647	SLAMF7
CD27	0.204692	MEI1
CD27	0.206656	CD79A
CD27	0.210005	SPAG4
CD276	0.181853	FAP
CD276	0.192383	VASH2
CD276	0.197214	FKBP10
CD276	0.199588	SPON2
CD276	0.209118	MMP2
CD2AP	0.175093	CES2
CD2AP	0.181455	HOOK1
CD2AP	0.184332	EFEMP2
CD2AP	0.189704	DDB1
CD2AP	0.19423	VPS39
CD2AP	0.196691	ZNF423
CD2AP	0.198816	DCAF6
CD2AP	0.205637	NEK9
CD2AP	0.206002	TMEM123
CD2AP	0.206735	RBM47
CD2AP	0.207954	LHFPL2
CD2AP	0.210864	FAM181B
CD2AP	0.220587	CTBP2
CD2AP	0.22113	GRHL2
CD2BP2	0.180293	CDC37
CD2BP2	0.182911	SHKBP1
CD2BP2	0.198567	ZNF414
CD2BP2	0.199578	STX4
CD2BP2	0.200288	GSPT1
CD2BP2	0.224995	STUB1
CD300LF	0.179701	ITGAX
CD33	0.179591	HRH1
CD33	0.182123	EPN1
CD33	0.185249	LILRB2
CD33	0.201712	LILRB5
CD34	0.222287	EMP3
CD36	0.206069	HEPN1
CD36	0.206502	PLIN4
CD37	0.210851	CD52
CD37	0.230902	FAIM3
CD3D	0.189221	CD3E
CD3D	0.199809	LCK
CD3E	0.212928	LCK
CD40	0.176947	NGEF
CD40	0.245248	DOCK8
CD48	0.190453	ITGAL
CD48	0.191087	KLHL6
CD48	0.200924	LY9
CD52	0.193074	PIK3R2
CD52	0.193347	ITGAX
CD52	0.22689	IFI30
CD55	0.18842	GAS7
CD55	0.203742	UAP1
CD55	0.27322	THBS3
CD6	0.20007	LCK
CD68	0.184363	TYROBP
CD69	0.181183	TNFAIP3
CD69	0.183683	ZFP36
CD69	0.202098	PRDM1
CD69	0.203895	CSRNP1
CD69	0.207873	RGS1
CD69	0.222965	GPR183
CD79A	0.185751	IGJ
CD79A	0.186504	MZB1
CD79A	0.199788	DERL3
CD79A	0.208902	SLAMF7
CD79A	0.212998	MEI1
CD83	0.175081	DUSP14
CD83	0.175201	EGR2
CD83	0.175508	NFKBID
CD83	0.181943	EGR3
CD83	0.187569	CH25H
CD83	0.189552	SOCS3
CD83	0.193943	SERTAD1
CD83	0.194079	NR4A2
CD83	0.207432	PPP1R15B
CD83	0.298695	RND1
CD8A	0.230091	KLRK1
CD8A	0.265835	ZNF683
CD99	0.178766	HMGCS1
CD99	0.179463	NEGR1
CD99	0.190893	HOMER2
CD99	0.193481	PSMA4
CD99	0.195855	FAM160A1
CD99	0.196529	KIAA0020
CD99	0.230584	IL17D
CD99L2	0.218852	DNASE1L1
CDADC1	0.178327	DPYSL3
CDC123	0.180972	CERS2
CDC16	0.184553	DIS3
CDC25C	0.224565	MKI67
CDC34	0.181632	SF3B4
CDC37	0.175208	SLC9A1
CDC37	0.176753	SART1
CDC37	0.178219	TCF7L1
CDC37	0.178228	NDUFS6
CDC37	0.181786	PSMC5
CDC37	0.182821	STUB1
CDC37	0.183478	CHMP4A
CDC37	0.184293	LRPAP1
CDC37	0.186745	PSMD12
CDC37	0.189056	CGN
CDC37	0.189188	CDK11B
CDC37	0.191293	ZCWPW1
CDC37	0.192314	NEDD8
CDC37	0.193395	WBSCR22
CDC37	0.193455	VPS4A
CDC37	0.193806	NUDC
CDC37	0.193938	IK
CDC37	0.197481	DDX23
CDC37	0.200425	HYPK
CDC37	0.202886	PSMC3
CDC37	0.206548	SUGP1
CDC37	0.211709	PDAP1
CDC37	0.213142	SHKBP1
CDC37	0.215167	GADD45GIP1
CDC37	0.216451	PFDN6
CDC37	0.216989	PIN1
CDC37	0.218568	FIS1
CDC37	0.222114	MTIF3
CDC37	0.224689	KEAP1
CDC40	0.18937	EIF4E
CDC42BPG	0.174824	RPL19
CDC42BPG	0.175481	ZNF423
CDC42BPG	0.176243	TMPRSS2
CDC42BPG	0.17736	MAT2B
CDC42BPG	0.177589	RHOV
CDC42BPG	0.178929	TMEM125
CDC42BPG	0.179015	S100A16
CDC42BPG	0.180892	TIMMDC1
CDC42BPG	0.187299	TFAP2C
CDC42BPG	0.18859	DEFB1
CDC42BPG	0.19028	CXADR
CDC42BPG	0.194442	MTHFD1
CDC42BPG	0.196855	RBBP8NL
CDC42BPG	0.197367	ITGB6
CDC42BPG	0.197649	FST
CDC42BPG	0.200944	GRB7
CDC42BPG	0.203178	KIF13B
CDC42BPG	0.206073	PAK7
CDC42BPG	0.207087	PVRL4
CDC42BPG	0.2107	KRTCAP3
CDC42BPG	0.21612	TJP3
CDC42BPG	0.217658	EHF
CDC42BPG	0.222252	CGN
CDC42BPG	0.226281	OVOL2
CDC42BPG	0.23269	CNKSR1
CDC42BPG	0.240925	IRF6
CDC42BPG	0.24912	EDN3
CDC42BPG	0.252307	DSP
CDC42BPG	0.259732	FAM160A1
CDC42BPG	0.265275	GYLTL1B
CDC42BPG	0.265783	LAD1
CDC42BPG	0.27102	CDH1
CDC42BPG	0.281944	HOOK1
CDC42BPG	0.282286	TFAP2A
CDC42BPG	0.295747	GRHL2
CDC42BPG	0.304436	ESRP1
CDC42BPG	0.307728	RIPK4
CDC42BPG	0.314258	SPINT1
CDC42BPG	0.315699	RAB25
CDC42BPG	0.358578	EPHA1
CDC42BPG	0.377548	KDF1
CDC42EP1	0.176305	FXYD3
CDC42EP1	0.177636	ESRP1
CDC42EP1	0.183955	FZR1
CDC42EP1	0.185061	EDN3
CDC42EP1	0.193949	FAM160A1
CDC42EP1	0.195888	ZSWIM4
CDC42EP1	0.198277	DSP
CDC42EP1	0.219226	CEP170B
CDC42EP2	0.175768	CXCL2
CDC42EP2	0.177938	SERTAD3
CDC42EP2	0.182997	EDN1
CDC42EP2	0.184135	SNAI2
CDC42EP2	0.194724	PKDCC
CDC42EP2	0.195225	KLF10
CDC42EP2	0.196416	FAM53C
CDC42EP2	0.196883	SDPR
CDC42EP2	0.20722	NPY5R
CDC42EP2	0.209904	FGFR1OP2
CDC42EP2	0.214194	MIDN
CDC45	0.181523	MKI67
CDC45	0.183467	PBK
CDC45	0.198442	DTL
CDC45	0.280736	UHRF1
CDCA2	0.183628	PBK
CDCA5	0.175546	LMNB1
CDCA5	0.184401	DTL
CDCA5	0.184677	MND1
CDCA5	0.185756	MKI67
CDCA5	0.186489	DLGAP5
CDCA5	0.188189	FOXM1
CDCA5	0.19518	RRM2
CDCA5	0.198573	KIF4A
CDCA5	0.200188	TROAP
CDCA5	0.201558	CDK1
CDCA5	0.20934	NUSAP1
CDCA5	0.249165	UBE2C
CDCA7L	0.246089	DNAH11
CDH1	0.175472	IRF6
CDH1	0.17589	SMPDL3B
CDH1	0.178064	KRTCAP3
CDH1	0.179681	ZEB1
CDH1	0.179816	ELMO3
CDH1	0.179873	PVRL4
CDH1	0.182423	GYLTL1B
CDH1	0.185138	PRKCZ
CDH1	0.187037	CXADR
CDH1	0.187583	CLDN8
CDH1	0.187755	TFAP2A
CDH1	0.187969	TMEM125
CDH1	0.188683	MAP7
CDH1	0.191357	NTF4
CDH1	0.192632	FAM83B
CDH1	0.193863	CGN
CDH1	0.196364	ITGB6
CDH1	0.199758	KRT18
CDH1	0.205568	RIPK4
CDH1	0.220421	RHOV
CDH1	0.225186	KDF1
CDH1	0.22842	OVOL2
CDH1	0.230118	TJP3
CDH1	0.231274	GRB7
CDH1	0.23688	DSP
CDH1	0.239083	EPHA1
CDH1	0.245018	KIAA1324
CDH1	0.258334	FAM160A1
CDH1	0.275755	ESRP1
CDH1	0.277108	LAD1
CDH1	0.286731	SPINT1
CDH1	0.304057	HOOK1
CDH1	0.31396	GRHL2
CDH1	0.366625	RAB25
CDH11	0.179555	MYO1B
